"","logFC","logCPM","PValue","FDR"
"ENSG00000255152",2.86686589191361,-1.23240861781519,5.00937478560192e-18,7.1641787782304e-17
"ENSG00000256128",3.00343554632154,-1.8519816540914,5.10595568241945e-18,7.29718711893919e-17
"ENSG00000130173",2.79436293741431,-0.709855923509311,5.14724303865255e-18,7.35041169277057e-17
"ENSG00000136235",2.64695324001355,8.72979195153258,5.15040615326525e-18,7.35041169277057e-17
"ENSG00000143627",-2.20560287365358,4.15574033209571,5.16711221756761e-18,7.36655278766239e-17
"ENSG00000101307",2.67623223394559,1.53696191557616,5.1689403938143e-18,7.36655278766239e-17
"ENSG00000100167",2.65749814328921,1.98105131784374,5.23685341964855e-18,7.45812769834584e-17
"ENSG00000172497",-2.24155304833076,-0.171607383598147,5.32786973388883e-18,7.58245466524276e-17
"ENSG00000172733",2.69649781880326,0.742439289944393,5.4105582404437e-18,7.69476462730884e-17
"ENSG00000235387",-2.2154622664943,1.18401957858952,5.74545936529533e-18,8.16535876626014e-17
"ENSG00000234546",2.72270744201933,0.0823002750490044,6.02877715442799e-18,8.5620390868666e-17
"ENSG00000251432",2.64417213212123,3.02741970772309,6.26782112853885e-18,8.89533361833134e-17
"ENSG00000127324",-2.19885039919128,4.6389722693173,6.3820968956544e-18,9.05121586161167e-17
"ENSG00000183423",-2.26233411891744,-0.714779373972804,6.39892655547726e-18,9.06877749634491e-17
"ENSG00000227141",-2.37615135389671,-2.07418021492599,6.77110836645859e-18,9.58958222399698e-17
"ENSG00000228526",2.63968993746391,2.900976430712,7.06618204080697e-18,1.00005354989741e-16
"ENSG00000219607",2.63925143866298,2.81970897143693,7.2006020154025e-18,1.01837085646407e-16
"ENSG00000188933",2.74872657033394,-0.405261198234951,7.34734423392736e-18,1.03840428486982e-16
"ENSG00000204529",2.97205933277074,-1.81072427201513,7.41770607034781e-18,1.0476225595476e-16
"ENSG00000134827",2.82515167581893,-1.08908406350082,7.4716536178496e-18,1.05451144555311e-16
"ENSG00000163689",2.63444014479376,3.31482859447848,7.73527601999463e-18,1.09096278804821e-16
"ENSG00000169385",2.78374823057526,-0.812842377460535,8.31372098157428e-18,1.17173480095526e-16
"ENSG00000229404",2.90973876800701,-1.58599342383683,8.38598612977745e-18,1.18110359896879e-16
"ENSG00000231738",2.69461675628646,0.325387036144503,8.46791057076758e-18,1.19181896604716e-16
"ENSG00000146857",2.75914981783864,-0.594487479328336,8.52389323487672e-18,1.19887088711776e-16
"ENSG00000225217",2.63702463122039,1.93889883284004,8.62979590238819e-18,1.21292941166992e-16
"ENSG00000233429",2.6353463151804,2.13720913443481,8.66792627908312e-18,1.21744964556213e-16
"ENSG00000264026",3.00912536466014,-1.96680224668699,8.73440102219942e-18,1.22594201270981e-16
"ENSG00000124491",-2.18958138486296,4.60887917229269,8.74361444627706e-18,1.2263911486752e-16
"ENSG00000169744",-2.1887634993543,4.91276340969504,8.91044064778016e-18,1.24893145409504e-16
"ENSG00000127928",2.6832480746302,0.519752207663341,8.9991115904657e-18,1.26049369351619e-16
"ENSG00000228793",-2.30084794232277,-1.48557690258859,9.17883900512778e-18,1.28478546788316e-16
"ENSG00000127564",2.70871603569247,-0.0339023088946282,9.71260213783991e-18,1.3585652126139e-16
"ENSG00000163817",2.62073478411189,5.61169894807877,9.8749101652039e-18,1.38032157579965e-16
"ENSG00000087085",2.62388213355319,3.18129756604162,1.00716288183902e-17,1.40685478165925e-16
"ENSG00000224652",-2.23788144690725,-0.504508608656258,1.05178718610152e-17,1.46818260597908e-16
"ENSG00000228055",-2.20562720745073,0.459886845949706,1.11091506154693e-17,1.54965812347387e-16
"ENSG00000275769",2.7286238510347,-0.401887305464214,1.13534807995265e-17,1.58265815055053e-16
"ENSG00000253764",2.65708807879444,0.941482087356233,1.15485848756543e-17,1.60875573739135e-16
"ENSG00000287925",2.69764598522191,-0.00147398911777505,1.18914114010436e-17,1.65538187107771e-16
"ENSG00000158865",-2.18923977474736,1.49281917843331,1.25976813722129e-17,1.75250418761876e-16
"ENSG00000134343",-2.20369323942152,0.285483810892522,1.31835901757053e-17,1.832761677187e-16
"ENSG00000088002",-2.194817246622,0.80322113529029,1.33701917812081e-17,1.85743658846021e-16
"ENSG00000182048",2.72271460618908,-0.421260250579221,1.33977414057773e-17,1.85999685656517e-16
"ENSG00000171951",2.63433541498517,1.57782715750976,1.35810403458634e-17,1.88416147492203e-16
"ENSG00000102878",2.61008980302504,3.50641480968353,1.36909458536303e-17,1.89811794520011e-16
"ENSG00000204444",-2.17521990924401,4.75713007570832,1.4124945496488e-17,1.95695746233272e-16
"ENSG00000179902",2.87377564076041,-1.54629218623506,1.43294862777745e-17,1.98394801866213e-16
"ENSG00000253214",2.95273244077947,-1.87091526792982,1.45511008150901e-17,2.01326424710277e-16
"ENSG00000244675",2.86701911765297,-1.51827019186223,1.45762440952292e-17,2.0153757429024e-16
"ENSG00000286212",-2.2275008046159,-0.506087640045494,1.47534450420825e-17,2.03849429666823e-16
"ENSG00000245812",-2.29082243874714,-1.56607983775066,1.560679573645e-17,2.15494239843712e-16
"ENSG00000161940",-2.1748305618115,2.93896476297589,1.5875564637978e-17,2.19057013008744e-16
"ENSG00000234996",-2.18952632529569,0.791132829911575,1.60342365280109e-17,2.21096835532289e-16
"ENSG00000004838",2.60314505649996,3.54564481221188,1.61258689605098e-17,2.22210115932863e-16
"ENSG00000104435",2.95793051489032,-1.91236307756593,1.6529601094791e-17,2.27619638573375e-16
"ENSG00000101463",-2.17717104836412,1.95432114590654,1.69183711139582e-17,2.32815965248356e-16
"ENSG00000272636",-2.17075679546587,3.71663222153428,1.71344305586619e-17,2.35630193400776e-16
"ENSG00000140263",-2.16763830821006,5.34009364047422,1.79724832368576e-17,2.46988425291425e-16
"ENSG00000118271",-2.22653733498227,-0.642007836635463,1.82512950704808e-17,2.50651118967936e-16
"ENSG00000155265",2.65352086657956,0.4856309467249,1.83146624959304e-17,2.51352104267836e-16
"ENSG00000163141",-2.18629524988631,0.712805347474571,1.85142073841375e-17,2.53919801877673e-16
"ENSG00000124143",2.59741925485256,3.10111234376352,1.90989625058866e-17,2.61763603054469e-16
"ENSG00000175063",2.64028230917255,0.787610190519027,1.91533956604969e-17,2.62333345265396e-16
"ENSG00000150594",-2.17384282544988,1.72556722932085,1.9862071288156e-17,2.71857101913191e-16
"ENSG00000165949",2.59067978191469,7.34544275894628,1.99914002501371e-17,2.73443740242318e-16
"ENSG00000007314",-2.22193075596368,-0.625804804955004,2.07483104219754e-17,2.83606597014588e-16
"ENSG00000267313",2.73514047412018,-0.770898208872877,2.12445267546251e-17,2.90194828287893e-16
"ENSG00000133317",2.66269214136122,0.125030985711513,2.2193594810841e-17,3.02955938803408e-16
"ENSG00000224746",2.78592743799405,-1.18423472140558,2.25487876182798e-17,3.07598645275718e-16
"ENSG00000154975",-2.16285038372304,2.88327412734243,2.38321019835345e-17,3.24887625569655e-16
"ENSG00000287299",2.61684556329806,1.2341338837822,2.43375040891042e-17,3.3155581722992e-16
"ENSG00000272927",2.59326832775624,1.86181921587153,2.488816267668e-17,3.38831234731783e-16
"ENSG00000285722",2.90542628256174,-1.82268099013007,2.74696771807743e-17,3.7372688220461e-16
"ENSG00000130038",2.58854162679868,1.88534435436423,2.77152502168727e-17,3.76816541948602e-16
"ENSG00000185761",2.58718236018826,1.76495817441994,2.93357777757458e-17,3.98583512297508e-16
"ENSG00000197301",-2.1923353320586,-0.281486459350902,3.00645844851439e-17,4.08213805585902e-16
"ENSG00000197457",2.57378673678249,6.1540060148014,3.01644867980817e-17,4.09297766972774e-16
"ENSG00000133246",2.58318158574922,1.92573345144968,3.12307997198971e-17,4.23484660563552e-16
"ENSG00000114200",2.57131974098258,5.00063348728101,3.25625521031475e-17,4.41249626306704e-16
"ENSG00000142609",2.86339524814195,-1.71712222016977,3.69143709376819e-17,4.99888234331398e-16
"ENSG00000215452",2.86560716410088,-1.73445843571692,3.82124088812244e-17,5.17122672013065e-16
"ENSG00000049283",-2.14793238451623,3.12824403727899,3.82500819342261e-17,5.17289238041517e-16
"ENSG00000072694",2.568177387554,3.09174599905232,3.83420453312147e-17,5.18189312448505e-16
"ENSG00000166105",-2.23925439203544,-1.28605694095042,3.85344533100681e-17,5.20444795235449e-16
"ENSG00000198768",-2.15130616749697,2.15006478836065,3.85872714562913e-17,5.20813245585444e-16
"ENSG00000185482",2.57222412115296,2.16756288921012,3.88272688479355e-17,5.23705900056083e-16
"ENSG00000198929",-2.1626468821863,0.779260819647327,3.92465963517388e-17,5.29011953732558e-16
"ENSG00000203710",-2.14848592717154,2.465779313866,4.03706680943783e-17,5.43804098491909e-16
"ENSG00000147206",-2.22465097283574,-1.0908240594173,4.07257314611755e-17,5.48224796976379e-16
"ENSG00000072201",-2.14340688700223,3.77024491580618,4.25100547205743e-17,5.71866791537857e-16
"ENSG00000007216",-2.14140391517953,4.95425331486681,4.34611852102945e-17,5.84276474079595e-16
"ENSG00000114638",2.55925037569614,4.84239958724359,4.35479772385251e-17,5.85057607248011e-16
"ENSG00000116396",-2.1416937669429,3.98304622570352,4.450846886793e-17,5.97567948711365e-16
"ENSG00000231881",2.69558342638754,-0.734421547806839,4.55554425228322e-17,6.11222167638579e-16
"ENSG00000154760",2.55672106865923,5.31169963754527,4.57880942768115e-17,6.13939772966005e-16
"ENSG00000188338",-2.14666337329403,2.03259157611704,4.59351587813744e-17,6.15506983040309e-16
"ENSG00000105278",2.73032136207656,-1.03366522553011,4.61335783863266e-17,6.17759814583549e-16
"ENSG00000274414",2.70364487395739,-0.83525856764,4.83979856644964e-17,6.47656508951273e-16
"ENSG00000242268",2.77059873069466,-1.32836067368409,4.9423492005608e-17,6.60946030139259e-16
"ENSG00000182836",-2.1415077877496,2.64883436301305,4.96806038247158e-17,6.63949039581424e-16
"ENSG00000205426",2.97324338126693,-2.15321955652978,5.08041608757195e-17,6.78520011067075e-16
"ENSG00000134873",-2.13600327044781,5.70131173077336,5.12537873655393e-17,6.84077054668068e-16
"ENSG00000115163",2.7140661904932,-0.952956497183547,5.20797861582222e-17,6.94646931923338e-16
"ENSG00000181778",2.55027516497478,6.39473799491577,5.26379310226912e-17,7.01632657043637e-16
"ENSG00000276644",-2.13675018346902,3.83912613956117,5.27973858799804e-17,7.03298424321568e-16
"ENSG00000232721",2.71427783108666,-0.983655688413419,5.60332708023392e-17,7.45915486124612e-16
"ENSG00000130377",-2.21395184794024,-1.09236840561128,5.70092518849042e-17,7.5841270902853e-16
"ENSG00000178752",2.54874103493533,3.89364431466662,5.77551638323967e-17,7.6783494862966e-16
"ENSG00000145626",-2.13186317068806,5.4899667658598,5.89665936568931e-17,7.83429779178291e-16
"ENSG00000259134",-2.13645380079521,2.22826522394316,6.2206642390926e-17,8.25938974557647e-16
"ENSG00000206120",2.73991847678186,-1.22364385807966,6.56354328237925e-17,8.70897213408213e-16
"ENSG00000186009",-2.25890217183509,-1.72582918568405,6.64587649342111e-17,8.81248408366906e-16
"ENSG00000019102",-2.15481139469366,0.232212502923492,6.81405493017423e-17,9.02961898934199e-16
"ENSG00000125675",-2.16392646999729,-0.173752075881794,6.87218588220528e-17,9.10073758972042e-16
"ENSG00000266835",2.88942298616965,-1.94510776916101,6.91595763426092e-17,9.15276054465394e-16
"ENSG00000089199",-2.12606323778865,4.76719447771853,7.2515098295489e-17,9.59061552943063e-16
"ENSG00000167641",-2.13157980121888,1.98007444378984,7.62223380368148e-17,1.00743899022865e-15
"ENSG00000135451",2.6357923021563,-0.343914401899351,7.88554086822384e-17,1.04156554706319e-15
"ENSG00000013016",-2.12332405366735,4.86529437716874,7.91580903264558e-17,1.04488679230922e-15
"ENSG00000170989",-2.1235858548876,4.44327990306226,7.94560898887594e-17,1.04814197748471e-15
"ENSG00000171522",-2.12485388945897,3.39690402254022,8.02783324092906e-17,1.05830401496773e-15
"ENSG00000134830",-2.13047072686123,1.85230635206718,8.10538101842663e-17,1.06783682486946e-15
"ENSG00000168779",2.86682714483387,-1.8969763462838,8.21117263795526e-17,1.08107588623925e-15
"ENSG00000287358",2.79024756206013,-1.58267731527331,8.52632017876688e-17,1.12184370145659e-15
"ENSG00000265206",2.64676377079781,-0.538741450394745,8.73162044677848e-17,1.14811519917215e-15
"ENSG00000113494",-2.1204482624112,4.69718235435356,8.74048084552165e-17,1.14853973172402e-15
"ENSG00000174749",-2.12251582808062,3.14321020390947,8.83861014283302e-17,1.16068651160938e-15
"ENSG00000223969",2.6313466921601,-0.360602880306852,8.92322945011424e-17,1.1710446679899e-15
"ENSG00000263089",2.67986945731733,-0.903317979364455,9.4226606890717e-17,1.23579255365227e-15
"ENSG00000231852",2.62391210959515,-0.316813698565477,9.76758613686978e-17,1.27991657719764e-15
"ENSG00000056291",2.66789928381111,-0.811515091764592,9.77164906686637e-17,1.27991657719764e-15
"ENSG00000205221",-2.28468010943973,-2.06948940699915,1.01489137880806e-16,1.32847848391602e-15
"ENSG00000094804",2.54905866141315,1.38143370626115,1.08537377371992e-16,1.41982762932931e-15
"ENSG00000204338",2.5590631364426,0.889035575541803,1.14389989090335e-16,1.49542912660788e-15
"ENSG00000187800",-2.11561139332717,2.78147453874573,1.14674267771244e-16,1.49818514857575e-15
"ENSG00000138083",2.64857031584884,-0.707996659225231,1.17603028652982e-16,1.53546489522978e-15
"ENSG00000249797",-2.25130331471427,-1.8346667634257,1.17869735384458e-16,1.53796249739644e-15
"ENSG00000274460",2.57234853059032,0.469202525927248,1.18024511207937e-16,1.53899736673572e-15
"ENSG00000171246",-2.19600661081935,-1.18258996849508,1.1888184262999e-16,1.54918613328819e-15
"ENSG00000129757",-2.11012423771319,5.02338304285866,1.2163803835263e-16,1.58409077532793e-15
"ENSG00000123977",2.55645576436612,0.868562621718083,1.23075367950475e-16,1.60178625014805e-15
"ENSG00000113361",2.51356487501197,8.31933463357906,1.24278899436312e-16,1.61559408732814e-15
"ENSG00000198049",2.54676492565893,1.21797099529182,1.24294749584086e-16,1.61559408732814e-15
"ENSG00000217442",2.58468457714423,0.114655818519682,1.28701071945537e-16,1.671802332011e-15
"ENSG00000138152",2.57862445039615,0.212815302192919,1.31989609201707e-16,1.71342844688709e-15
"ENSG00000164736",-2.12010416551932,1.2306506018971,1.33272221420727e-16,1.72897817026355e-15
"ENSG00000227107",-2.19627486078364,-1.24216980441278,1.33416305784185e-16,1.72974706939775e-15
"ENSG00000279419",2.70801710127003,-1.2634172993496,1.41905721419035e-16,1.83864376278259e-15
"ENSG00000172927",2.65458986203624,-0.859411163417972,1.44449106051688e-16,1.87040956750357e-15
"ENSG00000259446",2.63357579451503,-0.656575413592131,1.45545430701382e-16,1.88258627381342e-15
"ENSG00000122877",-2.10677444383556,3.3552538727478,1.4557411757398e-16,1.88258627381342e-15
"ENSG00000139044",-2.10528677057719,4.06683298562344,1.468620609268e-16,1.89803857448742e-15
"ENSG00000093009",2.58817201454839,-0.0581521253143622,1.47562352956551e-16,1.9058813338796e-15
"ENSG00000120913",-2.10600867141804,3.37142241324746,1.49088113017987e-16,1.92436897271445e-15
"ENSG00000239998",2.51509173922618,2.14814547698284,1.49709691915228e-16,1.9311698019729e-15
"ENSG00000232884",2.63969818419448,-0.740688799594978,1.5197708407662e-16,1.95917866792578e-15
"ENSG00000183535",-2.12099445466907,0.710519777908316,1.57565884244019e-16,2.02994228886451e-15
"ENSG00000154856",-2.10436571385983,3.24050681963688,1.58808451718214e-16,2.044658815872e-15
"ENSG00000231057",2.69256699723788,-1.20298186419747,1.616223535153e-16,2.07957493854324e-15
"ENSG00000034053",2.50951689982917,2.22338670351721,1.68658553376299e-16,2.16874056592449e-15
"ENSG00000168546",-2.12167855838074,0.465533828944981,1.73807972583887e-16,2.23354744352602e-15
"ENSG00000244306",2.65486370004398,-0.944360585585384,1.75751011168689e-16,2.25709453512232e-15
"ENSG00000153823",-2.10272621925887,2.62625704279728,1.77621564847328e-16,2.27968168250246e-15
"ENSG00000204301",-2.09891431093152,4.33783300747131,1.78870678363271e-16,2.29426956889343e-15
"ENSG00000136546",-2.11174608000199,0.994924205713219,1.8929044698769e-16,2.42639181386986e-15
"ENSG00000284377",2.49825598074621,3.78948959728194,1.9076908897356e-16,2.44380954806959e-15
"ENSG00000034510",2.49520646650736,9.9700714095502,1.90984504529707e-16,2.44503326138032e-15
"ENSG00000187045",2.54423266702776,0.64748002107855,1.91389157452725e-16,2.44867658537696e-15
"ENSG00000287527",-2.23716531970194,-1.87511442765482,2.04549730992599e-16,2.61541518110537e-15
"ENSG00000165807",-2.11240437715431,0.683658692105172,2.10464932473323e-16,2.68936205066475e-15
"ENSG00000196189",-2.09352341819129,4.55576495207157,2.11642385914257e-16,2.70271435086748e-15
"ENSG00000186684",2.5371275384334,0.644137340369527,2.25017673340348e-16,2.87172117027726e-15
"ENSG00000175879",-2.09113975438349,4.82666765322374,2.26974450024608e-16,2.89488238511686e-15
"ENSG00000068976",-2.11816802410548,0.191354080147751,2.28587139177964e-16,2.91362882274712e-15
"ENSG00000266903",-2.10185936017105,1.35350009850454,2.32046741268576e-16,2.95587835192463e-15
"ENSG00000286984",2.61454607168497,-0.697052347127983,2.37280632124025e-16,3.02066242917438e-15
"ENSG00000131771",-2.10207578290501,1.23064812708946,2.38956836894544e-16,3.0401033884138e-15
"ENSG00000131188",2.5172185854131,1.24306726705624,2.41475681135294e-16,3.07023381613042e-15
"ENSG00000206535",2.48604459791453,4.24000859285074,2.49146909914327e-16,3.16579568896747e-15
"ENSG00000196787",2.58850884766141,-0.430744075199172,2.53909231671661e-16,3.22429942136479e-15
"ENSG00000058404",2.48709160747573,3.30271562889532,2.54953633240743e-16,3.23554722856983e-15
"ENSG00000112799",2.48782867764412,2.99487374891971,2.56600980439922e-16,3.25442810640036e-15
"ENSG00000186529",-2.0875306890683,4.30794606386693,2.59209849044667e-16,3.28547275414353e-15
"ENSG00000065328",2.59911521900664,-0.573227746743914,2.5957336230332e-16,3.28803673963597e-15
"ENSG00000152527",2.4819433783664,7.2505609049792,2.62072242077978e-16,3.3176296120039e-15
"ENSG00000249267",2.55555301504193,0.0523847611684617,2.64585761237235e-16,3.34737097684378e-15
"ENSG00000104967",-2.09738958640282,1.37691484690823,2.66301416512568e-16,3.3669876555222e-15
"ENSG00000253288",-2.25893068173751,-2.12858266045177,2.71390396806968e-16,3.42920430760924e-15
"ENSG00000113249",2.4808068101853,5.4495364637462,2.73467321528714e-16,3.45330808375021e-15
